Count_Id,Year_Wk,Year,Month,Week_Number,Project,Date,TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches)
20140626,2014_26,2014,6,26,Bonneville,6/28/2014,68,56,0.45
20140627,2014_27,2014,6,27,Bonneville,6/29/2014,70,56,0.19
20140627,2014_27,2014,6,27,Bonneville,6/30/2014,71,50,0.08
20140727,2014_27,2014,7,27,Bonneville,7/1/2014,85,50,0
20140727,2014_27,2014,7,27,Bonneville,7/2/2014,95,62,0
20140727,2014_27,2014,7,27,Bonneville,7/3/2014,80,61,0
20140727,2014_27,2014,7,27,Bonneville,7/4/2014,73,60,0
20140727,2014_27,2014,7,27,Bonneville,7/5/2014,77,57,0
20140728,2014_28,2014,7,28,Bonneville,7/6/2014,84,58,0
20140728,2014_28,2014,7,28,Bonneville,7/7/2014,86,61,0
20140728,2014_28,2014,7,28,Bonneville,7/8/2014,86,62,0
20140728,2014_28,2014,7,28,Bonneville,7/9/2014,86,64,0
20140728,2014_28,2014,7,28,Bonneville,7/10/2014,81,61,0
20140728,2014_28,2014,7,28,Bonneville,7/11/2014,81,57,0
20140728,2014_28,2014,7,28,Bonneville,7/12/2014,84,57,0
20140729,2014_29,2014,7,29,Bonneville,7/13/2014,89,59,0
20140729,2014_29,2014,7,29,Bonneville,7/14/2014,72,63,0.04
20140729,2014_29,2014,7,29,Bonneville,7/15/2014,83,64,0
20140729,2014_29,2014,7,29,Bonneville,7/16/2014,87,62,0
20140729,2014_29,2014,7,29,Bonneville,7/17/2014,90,64,0
20140729,2014_29,2014,7,29,Bonneville,7/18/2014,81,59,0
20140729,2014_29,2014,7,29,Bonneville,7/19/2014,77,57,0
20140730,2014_30,2014,7,30,Bonneville,7/20/2014,84,61,0
20140730,2014_30,2014,7,30,Bonneville,7/21/2014,72,60,0
20140730,2014_30,2014,7,30,Bonneville,7/22/2014,77,56,0.14
20140730,2014_30,2014,7,30,Bonneville,7/23/2014,73,60,0.15
20140730,2014_30,2014,7,30,Bonneville,7/24/2014,64,56,0.41
20140730,2014_30,2014,7,30,Bonneville,7/25/2014,69,51,0
20140730,2014_30,2014,7,30,Bonneville,7/26/2014,76,52,0
20140731,2014_31,2014,7,31,Bonneville,7/27/2014,83,53,0
20140731,2014_31,2014,7,31,Bonneville,7/28/2014,81,55,0
20140731,2014_31,2014,7,31,Bonneville,7/29/2014,88,59,0
20140731,2014_31,2014,7,31,Bonneville,7/30/2014,87,63,0
20140731,2014_31,2014,7,31,Bonneville,7/31/2014,84,62,0
20140831,2014_31,2014,8,31,Bonneville,8/1/2014,87,62,0
20140831,2014_31,2014,8,31,Bonneville,8/2/2014,87,66,0
20140832,2014_32,2014,8,32,Bonneville,8/3/2014,84,62,0
20140832,2014_32,2014,8,32,Bonneville,8/4/2014,86,62,0
20140832,2014_32,2014,8,32,Bonneville,8/5/2014,88,60,0
20140832,2014_32,2014,8,32,Bonneville,8/6/2014,81,59,0
20140832,2014_32,2014,8,32,Bonneville,8/7/2014,81,60,0
20140832,2014_32,2014,8,32,Bonneville,8/8/2014,80,58,0
20140832,2014_32,2014,8,32,Bonneville,8/9/2014,78,58,0
20140833,2014_33,2014,8,33,Bonneville,8/10/2014,83,57,0
20140833,2014_33,2014,8,33,Bonneville,8/11/2014,98,57,0
20140833,2014_33,2014,8,33,Bonneville,8/12/2014,102,68,0
20140833,2014_33,2014,8,33,Bonneville,8/13/2014,79,66,0.03
20140833,2014_33,2014,8,33,Bonneville,8/14/2014,77,59,0
20140833,2014_33,2014,8,33,Bonneville,8/15/2014,80,57,0
20140833,2014_33,2014,8,33,Bonneville,8/16/2014,80,60,0
20140834,2014_34,2014,8,34,Bonneville,8/17/2014,83,60,0
20140834,2014_34,2014,8,34,Bonneville,8/18/2014,85,61,0
20140834,2014_34,2014,8,34,Bonneville,8/19/2014,88,61,0
20140834,2014_34,2014,8,34,Bonneville,8/20/2014,84,60,0
20140834,2014_34,2014,8,34,Bonneville,8/21/2014,75,57,0
20140834,2014_34,2014,8,34,Bonneville,8/22/2014,77,55,0
20140834,2014_34,2014,8,34,Bonneville,8/23/2014,78,55,0
20140835,2014_35,2014,8,35,Bonneville,8/24/2014,88,55,0
20140835,2014_35,2014,8,35,Bonneville,8/25/2014,81,56,0
20140835,2014_35,2014,8,35,Bonneville,8/26/2014,91,57,0
20140835,2014_35,2014,8,35,Bonneville,8/27/2014,92,60,0
20140835,2014_35,2014,8,35,Bonneville,8/28/2014,89,59,0
20140835,2014_35,2014,8,35,Bonneville,8/29/2014,82,61,0
20140835,2014_35,2014,8,35,Bonneville,8/30/2014,74,60,0
20140836,2014_36,2014,8,36,Bonneville,8/31/2014,66,56,0.17
20140936,2014_36,2014,9,36,Bonneville,9/1/2014,75,53,0
20140936,2014_36,2014,9,36,Bonneville,9/2/2014,79,52,0
20140936,2014_36,2014,9,36,Bonneville,9/3/2014,73,58,0
20140936,2014_36,2014,9,36,Bonneville,9/4/2014,72,50,0
20140936,2014_36,2014,9,36,Bonneville,9/5/2014,83,50,0
20140936,2014_36,2014,9,36,Bonneville,9/6/2014,89,58,0
20140937,2014_37,2014,9,37,Bonneville,9/7/2014,90,54,0
20140937,2014_37,2014,9,37,Bonneville,9/8/2014,82,54,0
20140937,2014_37,2014,9,37,Bonneville,9/9/2014,75,57,0
20140937,2014_37,2014,9,37,Bonneville,9/10/2014,72,55,0
20140937,2014_37,2014,9,37,Bonneville,9/11/2014,77,53,0
20140937,2014_37,2014,9,37,Bonneville,9/12/2014,74,58,0
20140937,2014_37,2014,9,37,Bonneville,9/13/2014,80,52,0
20140938,2014_38,2014,9,38,Bonneville,9/14/2014,83,55,0
20140938,2014_38,2014,9,38,Bonneville,9/15/2014,84,54,0
20140938,2014_38,2014,9,38,Bonneville,9/16/2014,87,57,0
20140938,2014_38,2014,9,38,Bonneville,9/17/2014,77,57,0
20140938,2014_38,2014,9,38,Bonneville,9/18/2014,75,58,0
20140938,2014_38,2014,9,38,Bonneville,9/19/2014,69,60,0
20140938,2014_38,2014,9,38,Bonneville,9/20/2014,80,57,0
20140939,2014_39,2014,9,39,Bonneville,9/21/2014,90,57,0
20140939,2014_39,2014,9,39,Bonneville,9/22/2014,86,62,0
20140939,2014_39,2014,9,39,Bonneville,9/23/2014,70,58,0
20140939,2014_39,2014,9,39,Bonneville,9/24/2014,68,59,0.55
20140939,2014_39,2014,9,39,Bonneville,9/25/2014,63,57,0.22
20140939,2014_39,2014,9,39,Bonneville,9/26/2014,73,56,0.03
20140939,2014_39,2014,9,39,Bonneville,9/27/2014,73,52,0
20140940,2014_40,2014,9,40,Bonneville,9/28/2014,67,51,0
20140940,2014_40,2014,9,40,Bonneville,9/29/2014,74,53,0
20140940,2014_40,2014,9,40,Bonneville,9/30/2014,67,54,0.2
20141040,2014_40,2014,10,40,Bonneville,10/1/2014,66,52,0.03
20141040,2014_40,2014,10,40,Bonneville,10/2/2014,66,50,0
20141040,2014_40,2014,10,40,Bonneville,10/3/2014,74,48,0
20141040,2014_40,2014,10,40,Bonneville,10/4/2014,77,50,0
20141041,2014_41,2014,10,41,Bonneville,10/5/2014,72,50,0
20141041,2014_41,2014,10,41,Bonneville,10/6/2014,80,51,0
20141041,2014_41,2014,10,41,Bonneville,10/7/2014,79,53,0
20141041,2014_41,2014,10,41,Bonneville,10/8/2014,80,54,0
20141041,2014_41,2014,10,41,Bonneville,10/9/2014,74,50,0
20141041,2014_41,2014,10,41,Bonneville,10/10/2014,73,47,0
20141041,2014_41,2014,10,41,Bonneville,10/11/2014,73,48,0.32
20141042,2014_42,2014,10,42,Bonneville,10/12/2014,70,54,0.1
20141042,2014_42,2014,10,42,Bonneville,10/13/2014,62,50,0
20141042,2014_42,2014,10,42,Bonneville,10/14/2014,72,50,0.2
20141042,2014_42,2014,10,42,Bonneville,10/15/2014,59,52,0.3
20141042,2014_42,2014,10,42,Bonneville,10/16/2014,59,50,0.09
20141042,2014_42,2014,10,42,Bonneville,10/17/2014,67,49,0.05
20141042,2014_42,2014,10,42,Bonneville,10/18/2014,57,51,0.71
20141043,2014_43,2014,10,43,Bonneville,10/19/2014,67,53,0.02
20141043,2014_43,2014,10,43,Bonneville,10/20/2014,71,53,0.2
20141043,2014_43,2014,10,43,Bonneville,10/21/2014,61,52,0.49
20141043,2014_43,2014,10,43,Bonneville,10/22/2014,63,52,0.47
20141043,2014_43,2014,10,43,Bonneville,10/23/2014,58,52,2
20141043,2014_43,2014,10,43,Bonneville,10/24/2014,57,49,0.66
20141043,2014_43,2014,10,43,Bonneville,10/25/2014,54,49,0.25
20141044,2014_44,2014,10,44,Bonneville,10/26/2014,59,48,1.01
20141044,2014_44,2014,10,44,Bonneville,10/27/2014,55,48,0.38
20141044,2014_44,2014,10,44,Bonneville,10/28/2014,59,48,0.05
20141044,2014_44,2014,10,44,Bonneville,10/29/2014,55,48,1.49
20141044,2014_44,2014,10,44,Bonneville,10/30/2014,60,53,0.16
20141044,2014_44,2014,10,44,Bonneville,10/31/2014,57,53,1.11
20141144,2014_44,2014,11,44,Bonneville,11/1/2014,54,43,0.29
20141145,2014_45,2014,11,45,Bonneville,11/2/2014,50,43,0.18
20141145,2014_45,2014,11,45,Bonneville,11/3/2014,52,48,0.94
20141145,2014_45,2014,11,45,Bonneville,11/4/2014,56,51,0.88
20141145,2014_45,2014,11,45,Bonneville,11/5/2014,59,52,0.2
20141145,2014_45,2014,11,45,Bonneville,11/6/2014,60,51,0.03
20141145,2014_45,2014,11,45,Bonneville,11/7/2014,60,48,0.65
20141145,2014_45,2014,11,45,Bonneville,11/8/2014,57,42,0
20141146,2014_46,2014,11,46,Bonneville,11/9/2014,57,41,0
20141146,2014_46,2014,11,46,Bonneville,11/10/2014,54,46,0.64
20141146,2014_46,2014,11,46,Bonneville,11/11/2014,55,41,0
20141146,2014_46,2014,11,46,Bonneville,11/12/2014,46,31,0
20141146,2014_46,2014,11,46,Bonneville,11/13/2014,39,30,0
20141146,2014_46,2014,11,46,Bonneville,11/14/2014,34,28,0.15
20141146,2014_46,2014,11,46,Bonneville,11/15/2014,36,27,0
20141147,2014_47,2014,11,47,Bonneville,11/16/2014,36,24,0
20141147,2014_47,2014,11,47,Bonneville,11/17/2014,35,24,0
20141147,2014_47,2014,11,47,Bonneville,11/18/2014,35,23,0
20141147,2014_47,2014,11,47,Bonneville,11/19/2014,34,23,0
20141147,2014_47,2014,11,47,Bonneville,11/20/2014,36,31,0.39
20141147,2014_47,2014,11,47,Bonneville,11/21/2014,39,32,0.06
20141147,2014_47,2014,11,47,Bonneville,11/22/2014,48,36,2.3
20141148,2014_48,2014,11,48,Bonneville,11/23/2014,51,42,0.42
20141148,2014_48,2014,11,48,Bonneville,11/24/2014,56,45,0.58
20141148,2014_48,2014,11,48,Bonneville,11/25/2014,56,44,1.42
20141148,2014_48,2014,11,48,Bonneville,11/26/2014,60,56,0.17
20141148,2014_48,2014,11,48,Bonneville,11/27/2014,60,50,0.1
20141148,2014_48,2014,11,48,Bonneville,11/28/2014,58,52,1.08
20141148,2014_48,2014,11,48,Bonneville,11/29/2014,59,39,1.55
20141149,2014_49,2014,11,49,Bonneville,11/30/2014,43,29,0.17
20141249,2014_49,2014,12,49,Bonneville,12/1/2014,32,26,0.02
20141249,2014_49,2014,12,49,Bonneville,12/2/2014,32,26,0
20141249,2014_49,2014,12,49,Bonneville,12/3/2014,34,31,0
20141249,2014_49,2014,12,49,Bonneville,12/4/2014,37,32,0.25
20141249,2014_49,2014,12,49,Bonneville,12/5/2014,36,32,1.11
20141249,2014_49,2014,12,49,Bonneville,12/6/2014,39,36,0.65
20141250,2014_50,2014,12,50,Bonneville,12/7/2014,42,36,0.11
20141250,2014_50,2014,12,50,Bonneville,12/8/2014,44,40,0.01
20141250,2014_50,2014,12,50,Bonneville,12/9/2014,45,39,0.28
20141250,2014_50,2014,12,50,Bonneville,12/10/2014,47,41,0.72
20141250,2014_50,2014,12,50,Bonneville,12/11/2014,51,43,0.54
20141250,2014_50,2014,12,50,Bonneville,12/12/2014,57,47,0.61
20141250,2014_50,2014,12,50,Bonneville,12/13/2014,51,43,0.51
20141251,2014_51,2014,12,51,Bonneville,12/14/2014,48,35,0.27
20141251,2014_51,2014,12,51,Bonneville,12/15/2014,44,37,0
20141251,2014_51,2014,12,51,Bonneville,12/16/2014,42,38,0.03
20141251,2014_51,2014,12,51,Bonneville,12/17/2014,41,37,0.06
20141251,2014_51,2014,12,51,Bonneville,12/18/2014,43,39,0.08
20141251,2014_51,2014,12,51,Bonneville,12/19/2014,43,38,0.57
20141251,2014_51,2014,12,51,Bonneville,12/20/2014,44,41,0.52
20141252,2014_52,2014,12,52,Bonneville,12/21/2014,61,41,3.44
20141252,2014_52,2014,12,52,Bonneville,12/22/2014,58,48,0.5
20141252,2014_52,2014,12,52,Bonneville,12/23/2014,54,42,0.06
20141252,2014_52,2014,12,52,Bonneville,12/24/2014,54,42,0.45
20141252,2014_52,2014,12,52,Bonneville,12/25/2014,45,40,
20141252,2014_52,2014,12,52,Bonneville,12/26/2014,46,41,
20141252,2014_52,2014,12,52,Bonneville,12/27/2014,47,40,0.08
20141253,2014_53,2014,12,53,Bonneville,12/28/2014,46,42,1.08
20141253,2014_53,2014,12,53,Bonneville,12/29/2014,43,37,0.62
20141253,2014_53,2014,12,53,Bonneville,12/30/2014,40,28,0.02
20141253,2014_53,2014,12,53,Bonneville,12/31/2014,31,22,0
20150101,2015_01,2015,1,1,Bonneville,1/1/2015,30,22,0
20150101,2015_01,2015,1,1,Bonneville,1/2/2015,32,22,0
20150101,2015_01,2015,1,1,Bonneville,1/3/2015,42,25,0.08
20150102,2015_02,2015,1,2,Bonneville,1/4/2015,36,34,0.5
20150102,2015_02,2015,1,2,Bonneville,1/5/2015,51,34,1.81
20150102,2015_02,2015,1,2,Bonneville,1/6/2015,56,41,0.03
20150102,2015_02,2015,1,2,Bonneville,1/7/2015,50,40,0
20150102,2015_02,2015,1,2,Bonneville,1/8/2015,49,39,0
20150102,2015_02,2015,1,2,Bonneville,1/9/2015,42,38,0
20150102,2015_02,2015,1,2,Bonneville,1/10/2015,45,36,0
20150103,2015_03,2015,1,3,Bonneville,1/11/2015,43,37,0.07
20150103,2015_03,2015,1,3,Bonneville,1/12/2015,41,38,0.16
20150103,2015_03,2015,1,3,Bonneville,1/13/2015,45,38,0
20150103,2015_03,2015,1,3,Bonneville,1/14/2015,45,38,0
20150103,2015_03,2015,1,3,Bonneville,1/15/2015,42,32,0
20150103,2015_03,2015,1,3,Bonneville,1/16/2015,39,34,1.2
20150103,2015_03,2015,1,3,Bonneville,1/17/2015,51,37,0.05
20150104,2015_04,2015,1,4,Bonneville,1/18/2015,55,38,2.84
20150104,2015_04,2015,1,4,Bonneville,1/19/2015,54,45,0.71
20150104,2015_04,2015,1,4,Bonneville,1/20/2015,51,36,0.29
20150104,2015_04,2015,1,4,Bonneville,1/21/2015,48,34,0
20150104,2015_04,2015,1,4,Bonneville,1/22/2015,42,34,0
20150104,2015_04,2015,1,4,Bonneville,1/23/2015,42,37,0.03
20150104,2015_04,2015,1,4,Bonneville,1/24/2015,52,39,0.41
20150105,2015_05,2015,1,5,Bonneville,1/25/2015,59,45,0.41
20150105,2015_05,2015,1,5,Bonneville,1/26/2015,57,43,0.01
20150105,2015_05,2015,1,5,Bonneville,1/27/2015,49,40,0
20150105,2015_05,2015,1,5,Bonneville,1/28/2015,52,40,0.12
20150105,2015_05,2015,1,5,Bonneville,1/29/2015,56,42,0
20150105,2015_05,2015,1,5,Bonneville,1/30/2015,44,41,0
20150105,2015_05,2015,1,5,Bonneville,1/31/2015,43,37,0.01
20150206,2015_06,2015,2,6,Bonneville,2/1/2015,42,38,0.08
20150206,2015_06,2015,2,6,Bonneville,2/2/2015,41,37,0.67
20150206,2015_06,2015,2,6,Bonneville,2/3/2015,56,41,0.42
20150206,2015_06,2015,2,6,Bonneville,2/4/2015,48,42,0.45
20150206,2015_06,2015,2,6,Bonneville,2/5/2015,48,43,0.16
20150206,2015_06,2015,2,6,Bonneville,2/6/2015,47,43,1.37
20150206,2015_06,2015,2,6,Bonneville,2/7/2015,54,45,1.97
20150207,2015_07,2015,2,7,Bonneville,2/8/2015,58,45,0.69
20150207,2015_07,2015,2,7,Bonneville,2/9/2015,53,45,0.23
20150207,2015_07,2015,2,7,Bonneville,2/10/2015,53,46,1.88
20150207,2015_07,2015,2,7,Bonneville,2/11/2015,56,45,0.01
20150207,2015_07,2015,2,7,Bonneville,2/12/2015,55,44,0
20150207,2015_07,2015,2,7,Bonneville,2/13/2015,59,42,0
20150207,2015_07,2015,2,7,Bonneville,2/14/2015,58,41,0
20150208,2015_08,2015,2,8,Bonneville,2/15/2015,58,38,0
20150208,2015_08,2015,2,8,Bonneville,2/16/2015,60,38,0
20150208,2015_08,2015,2,8,Bonneville,2/17/2015,57,43,0
20150208,2015_08,2015,2,8,Bonneville,2/18/2015,56,38,0
20150208,2015_08,2015,2,8,Bonneville,2/19/2015,55,35,0
20150208,2015_08,2015,2,8,Bonneville,2/20/2015,55,45,0.06
20150208,2015_08,2015,2,8,Bonneville,2/21/2015,53,38,0
20150209,2015_09,2015,2,9,Bonneville,2/22/2015,59,37,0
20150209,2015_09,2015,2,9,Bonneville,2/23/2015,53,38,0
20150209,2015_09,2015,2,9,Bonneville,2/24/2015,55,33,0
20150209,2015_09,2015,2,9,Bonneville,2/25/2015,59,30,0
20150209,2015_09,2015,2,9,Bonneville,2/26/2015,48,42,0.25
20150209,2015_09,2015,2,9,Bonneville,2/27/2015,50,46,0.61
20150209,2015_09,2015,2,9,Bonneville,2/28/2015,48,43,0.38
20150310,2015_10,2015,3,10,Bonneville,3/1/2015,56,31,0.01
20150310,2015_10,2015,3,10,Bonneville,3/2/2015,57,32,0
20150310,2015_10,2015,3,10,Bonneville,3/3/2015,56,33,0
20150310,2015_10,2015,3,10,Bonneville,3/4/2015,56,32,0
20150310,2015_10,2015,3,10,Bonneville,3/5/2015,59,31,0
20150310,2015_10,2015,3,10,Bonneville,3/6/2015,58,32,0
20150310,2015_10,2015,3,10,Bonneville,3/7/2015,63,35,0
20150311,2015_11,2015,3,11,Bonneville,3/8/2015,64,34,0
20150311,2015_11,2015,3,11,Bonneville,3/9/2015,71,38,0
20150311,2015_11,2015,3,11,Bonneville,3/10/2015,69,37,0
20150311,2015_11,2015,3,11,Bonneville,3/11/2015,67,41,0
20150311,2015_11,2015,3,11,Bonneville,3/12/2015,56,48,0.35
20150311,2015_11,2015,3,11,Bonneville,3/13/2015,68,47,0
20150311,2015_11,2015,3,11,Bonneville,3/14/2015,64,48,0.57
20150312,2015_12,2015,3,12,Bonneville,3/15/2015,57,51,2.41
20150312,2015_12,2015,3,12,Bonneville,3/16/2015,61,47,0.76
20150312,2015_12,2015,3,12,Bonneville,3/17/2015,63,41,0
20150312,2015_12,2015,3,12,Bonneville,3/18/2015,60,44,0.29
20150312,2015_12,2015,3,12,Bonneville,3/19/2015,63,43,0.08
20150312,2015_12,2015,3,12,Bonneville,3/20/2015,67,40,0
20150312,2015_12,2015,3,12,Bonneville,3/21/2015,64,42,0.47
20150313,2015_13,2015,3,13,Bonneville,3/22/2015,59,42,0.07
20150313,2015_13,2015,3,13,Bonneville,3/23/2015,50,43,0.42
20150313,2015_13,2015,3,13,Bonneville,3/24/2015,54,43,0.72
20150313,2015_13,2015,3,13,Bonneville,3/25/2015,57,42,0.51
20150313,2015_13,2015,3,13,Bonneville,3/26/2015,54,45,0.11
20150313,2015_13,2015,3,13,Bonneville,3/27/2015,73,46,0
20150313,2015_13,2015,3,13,Bonneville,3/28/2015,72,48,0.31
20150314,2015_14,2015,3,14,Bonneville,3/29/2015,62,46,0.01
20150314,2015_14,2015,3,14,Bonneville,3/30/2015,68,42,0
20150314,2015_14,2015,3,14,Bonneville,3/31/2015,68,41,0.27
20150414,2015_14,2015,4,14,Bonneville,4/1/2015,54,42,0.77
20150414,2015_14,2015,4,14,Bonneville,4/2/2015,54,41,0.13
20150414,2015_14,2015,4,14,Bonneville,4/3/2015,57,38,0
20150414,2015_14,2015,4,14,Bonneville,4/4/2015,55,35,0.29
20150415,2015_15,2015,4,15,Bonneville,4/5/2015,57,38,0
20150415,2015_15,2015,4,15,Bonneville,4/6/2015,58,38,0.31
20150415,2015_15,2015,4,15,Bonneville,4/7/2015,57,41,0.1
20150415,2015_15,2015,4,15,Bonneville,4/8/2015,62,46,0.02
20150415,2015_15,2015,4,15,Bonneville,4/9/2015,59,44,0.27
20150415,2015_15,2015,4,15,Bonneville,4/10/2015,67,40,0.01
20150415,2015_15,2015,4,15,Bonneville,4/11/2015,62,41,0.54
20150416,2015_16,2015,4,16,Bonneville,4/12/2015,54,42,0.26
20150416,2015_16,2015,4,16,Bonneville,4/13/2015,59,41,0
20150416,2015_16,2015,4,16,Bonneville,4/14/2015,57,40,0.62
20150416,2015_16,2015,4,16,Bonneville,4/15/2015,49,38,0.28
20150416,2015_16,2015,4,16,Bonneville,4/16/2015,59,39,0
20150416,2015_16,2015,4,16,Bonneville,4/17/2015,69,37,0
20150416,2015_16,2015,4,16,Bonneville,4/18/2015,,43,0
20150417,2015_17,2015,4,17,Bonneville,4/19/2015,77,43,0
20150417,2015_17,2015,4,17,Bonneville,4/20/2015,79,45,0
20150417,2015_17,2015,4,17,Bonneville,4/21/2015,77,46,0
20150417,2015_17,2015,4,17,Bonneville,4/22/2015,60,47,0
20150417,2015_17,2015,4,17,Bonneville,4/23/2015,60,45,0
20150417,2015_17,2015,4,17,Bonneville,4/24/2015,53,43,0.59
20150417,2015_17,2015,4,17,Bonneville,4/25/2015,53,43,1.16
20150418,2015_18,2015,4,18,Bonneville,4/26/2015,61,39,0.01
20150418,2015_18,2015,4,18,Bonneville,4/27/2015,63,37,0
20150418,2015_18,2015,4,18,Bonneville,4/28/2015,78,48,0
20150418,2015_18,2015,4,18,Bonneville,4/29/2015,68,50,0
20150418,2015_18,2015,4,18,Bonneville,4/30/2015,63,46,0
20150518,2015_18,2015,5,18,Bonneville,5/1/2015,68,44,0
20150518,2015_18,2015,5,18,Bonneville,5/2/2015,71,45,0
20150519,2015_19,2015,5,19,Bonneville,5/3/2015,69,47,0
20150519,2015_19,2015,5,19,Bonneville,5/4/2015,72,43,0
20150519,2015_19,2015,5,19,Bonneville,5/5/2015,63,44,0
20150519,2015_19,2015,5,19,Bonneville,5/6/2015,59,46,0.11
20150519,2015_19,2015,5,19,Bonneville,5/7/2015,62,41,0
20150519,2015_19,2015,5,19,Bonneville,5/8/2015,72,39,0
20150519,2015_19,2015,5,19,Bonneville,5/9/2015,80,44,0
20150520,2015_20,2015,5,20,Bonneville,5/10/2015,82,47,0
20150520,2015_20,2015,5,20,Bonneville,5/11/2015,69,49,0.07
20150520,2015_20,2015,5,20,Bonneville,5/12/2015,54,47,1.04
20150520,2015_20,2015,5,20,Bonneville,5/13/2015,56,47,0.08
20150520,2015_20,2015,5,20,Bonneville,5/14/2015,65,45,0.01
20150520,2015_20,2015,5,20,Bonneville,5/15/2015,71,44,0
20150520,2015_20,2015,5,20,Bonneville,5/16/2015,57,51,0
20150521,2015_21,2015,5,21,Bonneville,5/17/2015,58,53,0
20150521,2015_21,2015,5,21,Bonneville,5/18/2015,70,52,0.01
20150521,2015_21,2015,5,21,Bonneville,5/19/2015,74,49,0
20150521,2015_21,2015,5,21,Bonneville,5/20/2015,66,55,0
20150521,2015_21,2015,5,21,Bonneville,5/21/2015,71,55,0
20150521,2015_21,2015,5,21,Bonneville,5/22/2015,72,57,0.01
20150521,2015_21,2015,5,21,Bonneville,5/23/2015,61,56,0.01
20150522,2015_22,2015,5,22,Bonneville,5/24/2015,60,54,0
20150522,2015_22,2015,5,22,Bonneville,5/25/2015,63,53,0
20150522,2015_22,2015,5,22,Bonneville,5/26/2015,65,53,0
20150522,2015_22,2015,5,22,Bonneville,5/27/2015,70,54,0
20150522,2015_22,2015,5,22,Bonneville,5/28/2015,76,56,0
20150522,2015_22,2015,5,22,Bonneville,5/29/2015,82,53,0
20150522,2015_22,2015,5,22,Bonneville,5/30/2015,81,56,0
20150523,2015_23,2015,5,23,Bonneville,5/31/2015,76,54,0
20150623,2015_23,2015,6,23,Bonneville,6/1/2015,82,55,0.01
20150623,2015_23,2015,6,23,Bonneville,6/2/2015,67,54,0.29
20150623,2015_23,2015,6,23,Bonneville,6/3/2015,65,52,0.56
20150623,2015_23,2015,6,23,Bonneville,6/4/2015,65,52,0.01
20150623,2015_23,2015,6,23,Bonneville,6/5/2015,73,54,0
20150623,2015_23,2015,6,23,Bonneville,6/6/2015,87,52,0
20150624,2015_24,2015,6,24,Bonneville,6/7/2015,86,55,0
20150624,2015_24,2015,6,24,Bonneville,6/8/2015,87,59,0
20150624,2015_24,2015,6,24,Bonneville,6/9/2015,89,60,0
20150624,2015_24,2015,6,24,Bonneville,6/10/2015,87,61,0
20150624,2015_24,2015,6,24,Bonneville,6/11/2015,78,54,0
20150624,2015_24,2015,6,24,Bonneville,6/12/2015,77,54,0
20150624,2015_24,2015,6,24,Bonneville,6/13/2015,72,54,0
20150625,2015_25,2015,6,25,Bonneville,6/14/2015,75,49,0
20150625,2015_25,2015,6,25,Bonneville,6/15/2015,86,48,0
20150625,2015_25,2015,6,25,Bonneville,6/16/2015,88,54,0
20150625,2015_25,2015,6,25,Bonneville,6/17/2015,76,54,0
20150625,2015_25,2015,6,25,Bonneville,6/18/2015,79,53,0
20150625,2015_25,2015,6,25,Bonneville,6/19/2015,82,60,0
20150625,2015_25,2015,6,25,Bonneville,6/20/2015,74,58,0
20150626,2015_26,2015,6,26,Bonneville,6/21/2015,80,52,0
20150626,2015_26,2015,6,26,Bonneville,6/22/2015,80,55,0
20150626,2015_26,2015,6,26,Bonneville,6/23/2015,77,56,0
20150626,2015_26,2015,6,26,Bonneville,6/24/2015,82,57,0
20150626,2015_26,2015,6,26,Bonneville,6/25/2015,83,61,0
20150626,2015_26,2015,6,26,Bonneville,6/26/2015,89,57,0
20150626,2015_26,2015,6,26,Bonneville,6/27/2015,94,61,0
20150627,2015_27,2015,6,27,Bonneville,6/28/2015,89,69,0
20150627,2015_27,2015,6,27,Bonneville,6/29/2015,81,67,0
20150627,2015_27,2015,6,27,Bonneville,6/30/2015,88,67,0
20150727,2015_27,2015,7,27,Bonneville,7/1/2015,89,64,0
20150727,2015_27,2015,7,27,Bonneville,7/2/2015,93,63,0
20150727,2015_27,2015,7,27,Bonneville,7/3/2015,95,62,0
20150727,2015_27,2015,7,27,Bonneville,7/4/2015,94,68,0
20150728,2015_28,2015,7,28,Bonneville,7/5/2015,91,64,0
20150728,2015_28,2015,7,28,Bonneville,7/6/2015,94,67,0
20150728,2015_28,2015,7,28,Bonneville,7/7/2015,90,66,0
20150728,2015_28,2015,7,28,Bonneville,7/8/2015,86,60,0
20150728,2015_28,2015,7,28,Bonneville,7/9/2015,88,64,0
20150728,2015_28,2015,7,28,Bonneville,7/10/2015,84,64,0
20150728,2015_28,2015,7,28,Bonneville,7/11/2015,78,62,0
20150729,2015_29,2015,7,29,Bonneville,7/12/2015,71,63,0
20150729,2015_29,2015,7,29,Bonneville,7/13/2015,81,63,0
20150729,2015_29,2015,7,29,Bonneville,7/14/2015,81,63,0
20150729,2015_29,2015,7,29,Bonneville,7/15/2015,84,60,0
20150729,2015_29,2015,7,29,Bonneville,7/16/2015,81,60,0
20150729,2015_29,2015,7,29,Bonneville,7/17/2015,78,61,0
20150729,2015_29,2015,7,29,Bonneville,7/18/2015,88,56,0
20150730,2015_30,2015,7,30,Bonneville,7/19/2015,100,58,0
20150730,2015_30,2015,7,30,Bonneville,7/20/2015,95,60,0
20150730,2015_30,2015,7,30,Bonneville,7/21/2015,86,64,0
